fips,county,candidate,votes
05117,Prairie,Phil Collins,3
05119,Pulaski,Phil Collins,363
05121,Randolph,Phil Collins,85
05123,Saline,Phil Collins,132
05125,Scott,Phil Collins,21
05129,Searcy,Phil Collins,2
05131,Sebastian,Phil Collins,92
05133,Sevier,Phil Collins,7
05135,Sharp,Phil Collins,36
05123,St. Francis,Phil Collins,22
05137,Stone,Phil Collins,9
05139,Union,Phil Collins,32
05141,Van Buren,Phil Collins,12
05143,Washington,Phil Collins,105
05145,White,Phil Collins,64
05147,Woodruff,Phil Collins,10
05149,Yell,Phil Collins,14
05001,Arkansas,Rocky De La Fuente,7
05003,Ashley,Rocky De La Fuente,9
05005,Baxter,Rocky De La Fuente,24
05007,Benton,Rocky De La Fuente,153
05009,Boone,Rocky De La Fuente,12
05011,Bradley,Rocky De La Fuente,0
05013,Calhoun,Rocky De La Fuente,3
05015,Carroll,Rocky De La Fuente,22
05017,Chicot,Rocky De La Fuente,2
05019,Clark,Rocky De La Fuente,13
05021,Clay,Rocky De La Fuente,1
05023,Cleburne,Rocky De La Fuente,7
05025,Cleveland,Rocky De La Fuente,5
05027,Columbia,Rocky De La Fuente,27
05029,Conway,Rocky De La Fuente,34
05031,Craighead,Rocky De La Fuente,17
05033,Crawford,Rocky De La Fuente,26
05035,Crittenden,Rocky De La Fuente,35
05037,Cross,Rocky De La Fuente,4
05039,Dallas,Rocky De La Fuente,5
05041,Desha,Rocky De La Fuente,33
05043,Drew,Rocky De La Fuente,3
05045,Faulkner,Rocky De La Fuente,56
05047,Franklin,Rocky De La Fuente,10
05049,Fulton,Rocky De La Fuente,7
05051,Garland,Rocky De La Fuente,27
05053,Grant,Rocky De La Fuente,10
05055,Greene,Rocky De La Fuente,8
05057,Hempstead,Rocky De La Fuente,18
05059,Hot Spring,Rocky De La Fuente,6
05061,Howard,Rocky De La Fuente,2
05063,Independence,Rocky De La Fuente,6
05065,Izard,Rocky De La Fuente,2
05067,Jackson,Rocky De La Fuente,8
05069,Jefferson,Rocky De La Fuente,77
05071,Johnson,Rocky De La Fuente,17
05073,Lafayette,Rocky De La Fuente,5
05075,Lawrence,Rocky De La Fuente,3
05077,Lee,Rocky De La Fuente,6
05079,Lincoln,Rocky De La Fuente,4
05081,Little River,Rocky De La Fuente,1
05083,Logan,Rocky De La Fuente,5
05085,Lonoke,Rocky De La Fuente,97
05087,Madison,Rocky De La Fuente,6
05089,Marion,Rocky De La Fuente,7
05091,Miller,Rocky De La Fuente,29
05093,Mississippi,Rocky De La Fuente,19
05095,Monroe,Rocky De La Fuente,2
05097,Montgomery,Rocky De La Fuente,9
05099,Nevada,Rocky De La Fuente,8
05101,Newton,Rocky De La Fuente,8
05103,Ouachita,Rocky De La Fuente,10
05105,Perry,Rocky De La Fuente,8
05107,Phillips,Rocky De La Fuente,4
05109,Pike,Rocky De La Fuente,3
05111,Poinsett,Rocky De La Fuente,21
