fips,county,candidate,votes
13305,Wayne,Joseph R. Biden,2687
13307,Webster,Joseph R. Biden,639
13309,Wheeler,Joseph R. Biden,689
13311,White,Joseph R. Biden,2411
13313,Whitfield,Joseph R. Biden,10670
13315,Wilcox,Joseph R. Biden,862
13317,Wilkes,Joseph R. Biden,2160
13319,Wilkinson,Joseph R. Biden,2075
13321,Worth,Joseph R. Biden,2395
13001,Appling,Jo Jorgensen,36
13003,Atkinson,Jo Jorgensen,30
13005,Bacon,Jo Jorgensen,25
13007,Baker,Jo Jorgensen,6
13009,Baldwin,Jo Jorgensen,208
13011,Banks,Jo Jorgensen,74
13013,Barrow,Jo Jorgensen,664
13015,Bartow,Jo Jorgensen,701
13017,Ben Hill,Jo Jorgensen,58
13019,Berrien,Jo Jorgensen,55
13021,Bibb,Jo Jorgensen,749
13023,Bleckley,Jo Jorgensen,67
13025,Brantley,Jo Jorgensen,56
13027,Brooks,Jo Jorgensen,50
13029,Bryan,Jo Jorgensen,357
13031,Bulloch,Jo Jorgensen,455
13033,Burke,Jo Jorgensen,75
13035,Butts,Jo Jorgensen,91
13037,Calhoun,Jo Jorgensen,11
13039,Camden,Jo Jorgensen,470
13043,Candler,Jo Jorgensen,29
13045,Carroll,Jo Jorgensen,760
13047,Catoosa,Jo Jorgensen,494
13049,Charlton,Jo Jorgensen,44
13051,Chatham,Jo Jorgensen,1929
13053,Chattahoochee,Jo Jorgensen,35
13055,Chattooga,Jo Jorgensen,132
13057,Cherokee,Jo Jorgensen,2449
13059,Clarke,Jo Jorgensen,839
13061,Clay,Jo Jorgensen,7
13063,Clayton,Jo Jorgensen,1055
13065,Clinch,Jo Jorgensen,12
13067,Cobb,Jo Jorgensen,6441
13069,Coffee,Jo Jorgensen,125
13071,Colquitt,Jo Jorgensen,119
13073,Columbia,Jo Jorgensen,1330
13075,Cook,Jo Jorgensen,76
13077,Coweta,Jo Jorgensen,1088
13079,Crawford,Jo Jorgensen,59
13081,Crisp,Jo Jorgensen,66
13083,Dade,Jo Jorgensen,107
13085,Dawson,Jo Jorgensen,197
13087,Decatur,Jo Jorgensen,89
13089,DeKalb,Jo Jorgensen,4204
13091,Dodge,Jo Jorgensen,56
13093,Dooly,Jo Jorgensen,35
13095,Dougherty,Jo Jorgensen,280
13097,Douglas,Jo Jorgensen,837
13099,Early,Jo Jorgensen,28
13101,Echols,Jo Jorgensen,18
13103,Effingham,Jo Jorgensen,492
13105,Elbert,Jo Jorgensen,66
13107,Emanuel,Jo Jorgensen,66
13109,Evans,Jo Jorgensen,35
13111,Fannin,Jo Jorgensen,110
13113,Fayette,Jo Jorgensen,976
13115,Floyd,Jo Jorgensen,517
13117,Forsyth,Jo Jorgensen,1980
13119,Franklin,Jo Jorgensen,103
13121,Fulton,Jo Jorgensen,6275
13123,Gilmer,Jo Jorgensen,164
13125,Glascock,Jo Jorgensen,8
13127,Glynn,Jo Jorgensen,489
13129,Gordon,Jo Jorgensen,244
13131,Grady,Jo Jorgensen,54
13133,Greene,Jo Jorgensen,91
13135,Gwinnett,Jo Jorgensen,5625
13137,Habersham,Jo Jorgensen,232
13139,Hall,Jo Jorgensen,1322
13141,Hancock,Jo Jorgensen,21
13143,Haralson,Jo Jorgensen,125
13145,Harris,Jo Jorgensen,215
13147,Hart,Jo Jorgensen,106
13149,Heard,Jo Jorgensen,51
13151,Henry,Jo Jorgensen,1279
13153,Houston,Jo Jorgensen,1057
13155,Irwin,Jo Jorgensen,26
13157,Jackson,Jo Jorgensen,531
13159,Jasper,Jo Jorgensen,61
13161,Jeff Davis,Jo Jorgensen,48
13163,Jefferson,Jo Jorgensen,44
13165,Jenkins,Jo Jorgensen,28
13167,Johnson,Jo Jorgensen,28
13169,Jones,Jo Jorgensen,113
13171,Lamar,Jo Jorgensen,94
13173,Lanier,Jo Jorgensen,48
13175,Laurens,Jo Jorgensen,163
13177,Lee,Jo Jorgensen,149
13179,Liberty,Jo Jorgensen,331
13181,Lincoln,Jo Jorgensen,36
13183,Long,Jo Jorgensen,95
13185,Lowndes,Jo Jorgensen,547
13187,Lumpkin,Jo Jorgensen,242
13193,Macon,Jo Jorgensen,22
13195,Madison,Jo Jorgensen,200
13197,Marion,Jo Jorgensen,38
13189,McDuffie,Jo Jorgensen,118
13191,McIntosh,Jo Jorgensen,68
13199,Meriwether,Jo Jorgensen,66
13201,Miller,Jo Jorgensen,20
13205,Mitchell,Jo Jorgensen,33
13207,Monroe,Jo Jorgensen,148
13209,Montgomery,Jo Jorgensen,27
13211,Morgan,Jo Jorgensen,122
13213,Murray,Jo Jorgensen,144
13215,Muscogee,Jo Jorgensen,965
13217,Newton,Jo Jorgensen,576
13219,Oconee,Jo Jorgensen,411
13221,Oglethorpe,Jo Jorgensen,102
13223,Paulding,Jo Jorgensen,1156
13225,Peach,Jo Jorgensen,123
13227,Pickens,Jo Jorgensen,233
13229,Pierce,Jo Jorgensen,49
13231,Pike,Jo Jorgensen,88
13233,Polk,Jo Jorgensen,152
13235,Pulaski,Jo Jorgensen,37
13237,Putnam,Jo Jorgensen,116
13239,Quitman,Jo Jorgensen,5
13241,Rabun,Jo Jorgensen,110
13243,Randolph,Jo Jorgensen,12
13245,Richmond,Jo Jorgensen,1111
13247,Rockdale,Jo Jorgensen,430
13249,Schley,Jo Jorgensen,13
13251,Screven,Jo Jorgensen,51
13253,Seminole,Jo Jorgensen,19
13255,Spalding,Jo Jorgensen,275
13257,Stephens,Jo Jorgensen,132
13259,Stewart,Jo Jorgensen,7
13261,Sumter,Jo Jorgensen,100
13263,Talbot,Jo Jorgensen,16
13265,Taliaferro,Jo Jorgensen,7
13267,Tattnall,Jo Jorgensen,69
13269,Taylor,Jo Jorgensen,34
13271,Telfair,Jo Jorgensen,21
13273,Terrell,Jo Jorgensen,36
13275,Thomas,Jo Jorgensen,191
13277,Tift,Jo Jorgensen,177
13279,Toombs,Jo Jorgensen,103
13281,Towns,Jo Jorgensen,45
13283,Treutlen,Jo Jorgensen,24
13285,Troup,Jo Jorgensen,328
13287,Turner,Jo Jorgensen,33
13289,Twiggs,Jo Jorgensen,30
13291,Union,Jo Jorgensen,108
13293,Upson,Jo Jorgensen,96
13295,Walker,Jo Jorgensen,411
13297,Walton,Jo Jorgensen,571
13299,Ware,Jo Jorgensen,116
13301,Warren,Jo Jorgensen,16
13303,Washington,Jo Jorgensen,66
13305,Wayne,Jo Jorgensen,104
13307,Webster,Jo Jorgensen,3
13309,Wheeler,Jo Jorgensen,13
13311,White,Jo Jorgensen,183
13313,Whitfield,Jo Jorgensen,440
13315,Wilcox,Jo Jorgensen,16
13317,Wilkes,Jo Jorgensen,46
13319,Wilkinson,Jo Jorgensen,31
13321,Worth,Jo Jorgensen,60
